year,state_name,county_name,commodity_desc,statisticcat_desc,unit_desc,Value
1997,NORTH CAROLINA,ANSON,CORN,PRODUCTION,BU,516212
1997,NORTH CAROLINA,ANSON,CORN,PRODUCTION,TONS,NA
1997,NORTH CAROLINA,ANSON,CORN,PRODUCTION,BU,530000
1997,NORTH CAROLINA,ANSON,CORN,PRODUCTION,TONS,2500
1997,NORTH CAROLINA,ANSON,COTTON,PRODUCTION,BALES,607
1997,NORTH CAROLINA,ANSON,COTTON,PRODUCTION,480 LB BALES,3500
1997,NORTH CAROLINA,ANSON,HAY,PRODUCTION,TONS,214
1997,NORTH CAROLINA,ANSON,HAY,PRODUCTION,TONS,989
1997,NORTH CAROLINA,ANSON,HAY,PRODUCTION,TONS,9697
1997,NORTH CAROLINA,ANSON,HAY,PRODUCTION,TONS,149
1997,NORTH CAROLINA,ANSON,HAY,PRODUCTION,TONS,12400
1997,NORTH CAROLINA,ANSON,HAYLAGE,PRODUCTION,TONS,533
1997,NORTH CAROLINA,ANSON,OATS,PRODUCTION,BU,11580
1997,NORTH CAROLINA,ANSON,OATS,PRODUCTION,BU,16000
1997,NORTH CAROLINA,ANSON,RYE,PRODUCTION,BU,385
1997,NORTH CAROLINA,ANSON,SORGHUM,PRODUCTION,BU,7200
1997,NORTH CAROLINA,ANSON,SOYBEANS,PRODUCTION,BU,182238
1997,NORTH CAROLINA,ANSON,SOYBEANS,PRODUCTION,BU,187000
1997,NORTH CAROLINA,ANSON,TOBACCO,PRODUCTION,LB,174222
1997,NORTH CAROLINA,ANSON,TOBACCO,PRODUCTION,LB,420000
1997,NORTH CAROLINA,ANSON,WHEAT,PRODUCTION,BU,181423
1997,NORTH CAROLINA,ANSON,WHEAT,PRODUCTION,BU,219000
1997,NORTH CAROLINA,ANSON,WHEAT,PRODUCTION,BU,219000
1997,NORTH CAROLINA,ASHE,CORN,PRODUCTION,TONS,7717
1997,NORTH CAROLINA,ASHE,CORN,PRODUCTION,TONS,7000
1997,NORTH CAROLINA,ASHE,HAY,PRODUCTION,TONS,2930
1997,NORTH CAROLINA,ASHE,HAY,PRODUCTION,TONS,420
1997,NORTH CAROLINA,ASHE,HAY,PRODUCTION,TONS,14958
1997,NORTH CAROLINA,ASHE,HAY,PRODUCTION,TONS,1378
1997,NORTH CAROLINA,ASHE,HAY,PRODUCTION,TONS,20800
1997,NORTH CAROLINA,ASHE,HAYLAGE,PRODUCTION,TONS,258
1997,NORTH CAROLINA,ASHE,POTATOES,PRODUCTION,CWT,4835
1997,NORTH CAROLINA,ASHE,TOBACCO,PRODUCTION,LB,1271473
1997,NORTH CAROLINA,ASHE,TOBACCO,PRODUCTION,LB,1179000
1997,NORTH CAROLINA,ASHE,WOOL,PRODUCTION,LB,3033
1997,NORTH CAROLINA,ASHE,WOOL,PRODUCTION,OPERATIONS,19
1997,NORTH CAROLINA,AVERY,HAY,PRODUCTION,TONS,88
1997,NORTH CAROLINA,AVERY,HAY,PRODUCTION,TONS,1519
1997,NORTH CAROLINA,AVERY,HAY,PRODUCTION,TONS,331
1997,NORTH CAROLINA,AVERY,HAY,PRODUCTION,TONS,1700
1997,NORTH CAROLINA,AVERY,POTATOES,PRODUCTION,CWT,2570
1997,NORTH CAROLINA,AVERY,TOBACCO,PRODUCTION,LB,276772
1997,NORTH CAROLINA,AVERY,TOBACCO,PRODUCTION,LB,223000
1997,NORTH CAROLINA,BEAUFORT,CORN,PRODUCTION,BU,4852696
1997,NORTH CAROLINA,BEAUFORT,CORN,PRODUCTION,BU,5100000
1997,NORTH CAROLINA,BEAUFORT,COTTON,PRODUCTION,BALES,6544
1997,NORTH CAROLINA,BEAUFORT,COTTON,PRODUCTION,480 LB BALES,10100
1997,NORTH CAROLINA,BEAUFORT,HAY,PRODUCTION,TONS,445
1997,NORTH CAROLINA,BEAUFORT,HAY,PRODUCTION,TONS,177
1997,NORTH CAROLINA,BEAUFORT,HAY,PRODUCTION,TONS,NA
1997,NORTH CAROLINA,BEAUFORT,HAY,PRODUCTION,TONS,900
1997,NORTH CAROLINA,BEAUFORT,OATS,PRODUCTION,BU,81656
1997,NORTH CAROLINA,BEAUFORT,OATS,PRODUCTION,BU,89000
1997,NORTH CAROLINA,BEAUFORT,PEANUTS,PRODUCTION,LB,1189593
1997,NORTH CAROLINA,BEAUFORT,PEANUTS,PRODUCTION,LB,937000
1997,NORTH CAROLINA,BEAUFORT,POTATOES,PRODUCTION,CWT,NA
1997,NORTH CAROLINA,BEAUFORT,SOYBEANS,PRODUCTION,BU,2110807
1997,NORTH CAROLINA,BEAUFORT,SOYBEANS,PRODUCTION,BU,2360000
1997,NORTH CAROLINA,BEAUFORT,SWEET POTATOES,PRODUCTION,CWT,388
1997,NORTH CAROLINA,BEAUFORT,TOBACCO,PRODUCTION,LB,10394859
1997,NORTH CAROLINA,BEAUFORT,TOBACCO,PRODUCTION,LB,12859000
1997,NORTH CAROLINA,BEAUFORT,WHEAT,PRODUCTION,BU,2246269
1997,NORTH CAROLINA,BEAUFORT,WHEAT,PRODUCTION,BU,2450000
1997,NORTH CAROLINA,BEAUFORT,WHEAT,PRODUCTION,BU,2450000
1997,NORTH CAROLINA,BEAUFORT,WOOL,PRODUCTION,LB,NA
1997,NORTH CAROLINA,BEAUFORT,WOOL,PRODUCTION,OPERATIONS,2
1997,NORTH CAROLINA,BERTIE,BARLEY,PRODUCTION,BU,3500
1997,NORTH CAROLINA,BERTIE,CORN,PRODUCTION,BU,1614517
1997,NORTH CAROLINA,BERTIE,CORN,PRODUCTION,BU,1825000
1997,NORTH CAROLINA,BERTIE,COTTON,PRODUCTION,BALES,46366
1997,NORTH CAROLINA,BERTIE,COTTON,PRODUCTION,480 LB BALES,46000
1997,NORTH CAROLINA,BERTIE,HAY,PRODUCTION,TONS,NA
1997,NORTH CAROLINA,BERTIE,HERBS,PRODUCTION,LB,1150000
1997,NORTH CAROLINA,BERTIE,OATS,PRODUCTION,BU,4000
1997,NORTH CAROLINA,BERTIE,PEANUTS,PRODUCTION,LB,45744354
1997,NORTH CAROLINA,BERTIE,PEANUTS,PRODUCTION,LB,46190000
1997,NORTH CAROLINA,BERTIE,SORGHUM,PRODUCTION,BU,11271
1997,NORTH CAROLINA,BERTIE,SORGHUM,PRODUCTION,BU,12300
1997,NORTH CAROLINA,BERTIE,SOYBEANS,PRODUCTION,BU,313650
1997,NORTH CAROLINA,BERTIE,SOYBEANS,PRODUCTION,BU,347000
1997,NORTH CAROLINA,BERTIE,TOBACCO,PRODUCTION,LB,8748168
1997,NORTH CAROLINA,BERTIE,TOBACCO,PRODUCTION,LB,8999000
1997,NORTH CAROLINA,BERTIE,WHEAT,PRODUCTION,BU,134119
1997,NORTH CAROLINA,BERTIE,WHEAT,PRODUCTION,BU,178000
1997,NORTH CAROLINA,BERTIE,WHEAT,PRODUCTION,BU,178000
1997,NORTH CAROLINA,BLADEN,CORN,PRODUCTION,BU,1766378
1997,NORTH CAROLINA,BLADEN,CORN,PRODUCTION,TONS,982
1997,NORTH CAROLINA,BLADEN,CORN,PRODUCTION,BU,1990000
1997,NORTH CAROLINA,BLADEN,COTTON,PRODUCTION,BALES,10788
1997,NORTH CAROLINA,BLADEN,COTTON,PRODUCTION,480 LB BALES,9500
1997,NORTH CAROLINA,BLADEN,HAY,PRODUCTION,TONS,2104
1997,NORTH CAROLINA,BLADEN,HAY,PRODUCTION,TONS,12658
1997,NORTH CAROLINA,BLADEN,HAY,PRODUCTION,TONS,429
1997,NORTH CAROLINA,BLADEN,HAY,PRODUCTION,TONS,16500
1997,NORTH CAROLINA,BLADEN,OATS,PRODUCTION,BU,15186
1997,NORTH CAROLINA,BLADEN,OATS,PRODUCTION,BU,19000
1997,NORTH CAROLINA,BLADEN,PEANUTS,PRODUCTION,LB,6736986
1997,NORTH CAROLINA,BLADEN,PEANUTS,PRODUCTION,LB,8647000
1997,NORTH CAROLINA,BLADEN,RYE,PRODUCTION,BU,3460
1997,NORTH CAROLINA,BLADEN,SOYBEANS,PRODUCTION,BU,370530
1997,NORTH CAROLINA,BLADEN,SOYBEANS,PRODUCTION,BU,382000
1997,NORTH CAROLINA,BLADEN,TOBACCO,PRODUCTION,LB,8814413
1997,NORTH CAROLINA,BLADEN,TOBACCO,PRODUCTION,LB,11600000
1997,NORTH CAROLINA,BLADEN,WHEAT,PRODUCTION,BU,164855
1997,NORTH CAROLINA,BLADEN,WHEAT,PRODUCTION,BU,225000
1997,NORTH CAROLINA,BLADEN,WHEAT,PRODUCTION,BU,225000
1997,NORTH CAROLINA,BLADEN,WOOL,PRODUCTION,LB,NA
1997,NORTH CAROLINA,BLADEN,WOOL,PRODUCTION,OPERATIONS,1
1997,NORTH CAROLINA,BRUNSWICK,BARLEY,PRODUCTION,BU,6800
1997,NORTH CAROLINA,BRUNSWICK,CORN,PRODUCTION,BU,482199
1997,NORTH CAROLINA,BRUNSWICK,CORN,PRODUCTION,BU,510000
1997,NORTH CAROLINA,BRUNSWICK,COTTON,PRODUCTION,480 LB BALES,1000
1997,NORTH CAROLINA,BRUNSWICK,HAY,PRODUCTION,TONS,NA
1997,NORTH CAROLINA,BRUNSWICK,HAY,PRODUCTION,TONS,2495
1997,NORTH CAROLINA,BRUNSWICK,HAY,PRODUCTION,TONS,3500
1997,NORTH CAROLINA,BRUNSWICK,OATS,PRODUCTION,BU,10245
1997,NORTH CAROLINA,BRUNSWICK,OATS,PRODUCTION,BU,13000
1997,NORTH CAROLINA,BRUNSWICK,SOYBEANS,PRODUCTION,BU,202817
1997,NORTH CAROLINA,BRUNSWICK,SOYBEANS,PRODUCTION,BU,200000
1997,NORTH CAROLINA,BRUNSWICK,SWEET POTATOES,PRODUCTION,CWT,7117
1997,NORTH CAROLINA,BRUNSWICK,TOBACCO,PRODUCTION,LB,4116032
1997,NORTH CAROLINA,BRUNSWICK,TOBACCO,PRODUCTION,LB,5590000
1997,NORTH CAROLINA,BRUNSWICK,WHEAT,PRODUCTION,BU,108589
1997,NORTH CAROLINA,BRUNSWICK,WHEAT,PRODUCTION,BU,138000
1997,NORTH CAROLINA,BRUNSWICK,WHEAT,PRODUCTION,BU,138000
1997,NORTH CAROLINA,BUNCOMBE,CORN,PRODUCTION,BU,40530
1997,NORTH CAROLINA,BUNCOMBE,CORN,PRODUCTION,TONS,34306
1997,NORTH CAROLINA,BUNCOMBE,CORN,PRODUCTION,BU,41000
1997,NORTH CAROLINA,BUNCOMBE,CORN,PRODUCTION,TONS,49000
1997,NORTH CAROLINA,BUNCOMBE,HAY,PRODUCTION,TONS,2445
1997,NORTH CAROLINA,BUNCOMBE,HAY,PRODUCTION,TONS,893
1997,NORTH CAROLINA,BUNCOMBE,HAY,PRODUCTION,TONS,17057
1997,NORTH CAROLINA,BUNCOMBE,HAY,PRODUCTION,TONS,1261
1997,NORTH CAROLINA,BUNCOMBE,HAY,PRODUCTION,TONS,23100
1997,NORTH CAROLINA,BUNCOMBE,HAYLAGE,PRODUCTION,TONS,3060
1997,NORTH CAROLINA,BUNCOMBE,POTATOES,PRODUCTION,CWT,906
1997,NORTH CAROLINA,BUNCOMBE,TOBACCO,PRODUCTION,LB,1811216
1997,NORTH CAROLINA,BUNCOMBE,TOBACCO,PRODUCTION,LB,1960000
1997,NORTH CAROLINA,BUNCOMBE,WOOL,PRODUCTION,LB,4719
1997,NORTH CAROLINA,BUNCOMBE,WOOL,PRODUCTION,OPERATIONS,26
1997,NORTH CAROLINA,BURKE,BARLEY,PRODUCTION,BU,1500
1997,NORTH CAROLINA,BURKE,CORN,PRODUCTION,BU,96116
1997,NORTH CAROLINA,BURKE,CORN,PRODUCTION,TONS,10097
1997,NORTH CAROLINA,BURKE,CORN,PRODUCTION,BU,94000
1997,NORTH CAROLINA,BURKE,CORN,PRODUCTION,TONS,9500
1997,NORTH CAROLINA,BURKE,HAY,PRODUCTION,TONS,36
1997,NORTH CAROLINA,BURKE,HAY,PRODUCTION,TONS,461
1997,NORTH CAROLINA,BURKE,HAY,PRODUCTION,TONS,7425
1997,NORTH CAROLINA,BURKE,HAY,PRODUCTION,TONS,368
1997,NORTH CAROLINA,BURKE,HAY,PRODUCTION,TONS,8600
1997,NORTH CAROLINA,BURKE,HAYLAGE,PRODUCTION,TONS,1579
1997,NORTH CAROLINA,BURKE,OATS,PRODUCTION,BU,2095
1997,NORTH CAROLINA,BURKE,OATS,PRODUCTION,BU,2400
1997,NORTH CAROLINA,BURKE,SOYBEANS,PRODUCTION,BU,2010
1997,NORTH CAROLINA,BURKE,SOYBEANS,PRODUCTION,BU,9000
1997,NORTH CAROLINA,BURKE,TOBACCO,PRODUCTION,LB,15199
1997,NORTH CAROLINA,BURKE,WHEAT,PRODUCTION,BU,2570
1997,NORTH CAROLINA,BURKE,WOOL,PRODUCTION,LB,NA
1997,NORTH CAROLINA,BURKE,WOOL,PRODUCTION,OPERATIONS,2
1997,NORTH CAROLINA,CABARRUS,BARLEY,PRODUCTION,BU,51468
1997,NORTH CAROLINA,CABARRUS,BARLEY,PRODUCTION,BU,72700
1997,NORTH CAROLINA,CABARRUS,CORN,PRODUCTION,BU,242601
1997,NORTH CAROLINA,CABARRUS,CORN,PRODUCTION,TONS,4974
1997,NORTH CAROLINA,CABARRUS,CORN,PRODUCTION,BU,255000
1997,NORTH CAROLINA,CABARRUS,CORN,PRODUCTION,TONS,5500
1997,NORTH CAROLINA,CABARRUS,HAY,PRODUCTION,TONS,452
1997,NORTH CAROLINA,CABARRUS,HAY,PRODUCTION,TONS,2204
1997,NORTH CAROLINA,CABARRUS,HAY,PRODUCTION,TONS,16941
1997,NORTH CAROLINA,CABARRUS,HAY,PRODUCTION,TONS,1867
1997,NORTH CAROLINA,CABARRUS,HAY,PRODUCTION,TONS,23500
1997,NORTH CAROLINA,CABARRUS,HAYLAGE,PRODUCTION,TONS,1196
1997,NORTH CAROLINA,CABARRUS,OATS,PRODUCTION,BU,26130
1997,NORTH CAROLINA,CABARRUS,OATS,PRODUCTION,BU,32000
1997,NORTH CAROLINA,CABARRUS,SORGHUM,PRODUCTION,BU,28003
1997,NORTH CAROLINA,CABARRUS,SORGHUM,PRODUCTION,BU,38400
1997,NORTH CAROLINA,CABARRUS,SOYBEANS,PRODUCTION,BU,144887
1997,NORTH CAROLINA,CABARRUS,SOYBEANS,PRODUCTION,BU,153000
1997,NORTH CAROLINA,CABARRUS,WHEAT,PRODUCTION,BU,144212
1997,NORTH CAROLINA,CABARRUS,WHEAT,PRODUCTION,BU,180000
1997,NORTH CAROLINA,CABARRUS,WHEAT,PRODUCTION,BU,180000
1997,NORTH CAROLINA,CABARRUS,WOOL,PRODUCTION,LB,1566
1997,NORTH CAROLINA,CABARRUS,WOOL,PRODUCTION,OPERATIONS,11
1997,NORTH CAROLINA,CALDWELL,BARLEY,PRODUCTION,BU,9648
1997,NORTH CAROLINA,CALDWELL,BARLEY,PRODUCTION,BU,12400
1997,NORTH CAROLINA,CALDWELL,CORN,PRODUCTION,BU,106833
1997,NORTH CAROLINA,CALDWELL,CORN,PRODUCTION,TONS,7258
1997,NORTH CAROLINA,CALDWELL,CORN,PRODUCTION,BU,108000
1997,NORTH CAROLINA,CALDWELL,CORN,PRODUCTION,TONS,17000
1997,NORTH CAROLINA,CALDWELL,HAY,PRODUCTION,TONS,145
1997,NORTH CAROLINA,CALDWELL,HAY,PRODUCTION,TONS,154
1997,NORTH CAROLINA,CALDWELL,HAY,PRODUCTION,TONS,11177
1997,NORTH CAROLINA,CALDWELL,HAY,PRODUCTION,TONS,465
1997,NORTH CAROLINA,CALDWELL,HAY,PRODUCTION,TONS,12700
1997,NORTH CAROLINA,CALDWELL,HAYLAGE,PRODUCTION,TONS,588
1997,NORTH CAROLINA,CALDWELL,SOYBEANS,PRODUCTION,BU,18953
1997,NORTH CAROLINA,CALDWELL,SOYBEANS,PRODUCTION,BU,19000
1997,NORTH CAROLINA,CALDWELL,TOBACCO,PRODUCTION,LB,825363
1997,NORTH CAROLINA,CALDWELL,TOBACCO,PRODUCTION,LB,620000
1997,NORTH CAROLINA,CALDWELL,WHEAT,PRODUCTION,BU,16140
1997,NORTH CAROLINA,CALDWELL,WHEAT,PRODUCTION,BU,20000
1997,NORTH CAROLINA,CALDWELL,WHEAT,PRODUCTION,BU,20000
1997,NORTH CAROLINA,CALDWELL,WOOL,PRODUCTION,LB,362
1997,NORTH CAROLINA,CALDWELL,WOOL,PRODUCTION,OPERATIONS,5
1997,NORTH CAROLINA,CAMDEN,BARLEY,PRODUCTION,BU,17600
1997,NORTH CAROLINA,CAMDEN,CORN,PRODUCTION,BU,1976144
1997,NORTH CAROLINA,CAMDEN,CORN,PRODUCTION,BU,1820000
1997,NORTH CAROLINA,CAMDEN,COTTON,PRODUCTION,BALES,1388
1997,NORTH CAROLINA,CAMDEN,COTTON,PRODUCTION,480 LB BALES,1500
1997,NORTH CAROLINA,CAMDEN,HAY,PRODUCTION,TONS,NA
1997,NORTH CAROLINA,CAMDEN,OATS,PRODUCTION,BU,6000
1997,NORTH CAROLINA,CAMDEN,POTATOES,PRODUCTION,CWT,433220
1997,NORTH CAROLINA,CAMDEN,POTATOES,PRODUCTION,CWT,403800
1997,NORTH CAROLINA,CAMDEN,SOYBEANS,PRODUCTION,BU,928296
1997,NORTH CAROLINA,CAMDEN,SOYBEANS,PRODUCTION,BU,928000
1997,NORTH CAROLINA,CAMDEN,WHEAT,PRODUCTION,BU,849819
1997,NORTH CAROLINA,CAMDEN,WHEAT,PRODUCTION,BU,769000
1997,NORTH CAROLINA,CAMDEN,WHEAT,PRODUCTION,BU,769000
1997,NORTH CAROLINA,CAMDEN,WOOL,PRODUCTION,LB,296
1997,NORTH CAROLINA,CAMDEN,WOOL,PRODUCTION,OPERATIONS,3
1997,NORTH CAROLINA,CARTERET,CORN,PRODUCTION,BU,NA
1997,NORTH CAROLINA,CARTERET,CORN,PRODUCTION,BU,2300000
1997,NORTH CAROLINA,CARTERET,COTTON,PRODUCTION,480 LB BALES,3000
1997,NORTH CAROLINA,CARTERET,HAY,PRODUCTION,TONS,NA
1997,NORTH CAROLINA,CARTERET,POTATOES,PRODUCTION,CWT,103280
1997,NORTH CAROLINA,CARTERET,POTATOES,PRODUCTION,CWT,100500
1997,NORTH CAROLINA,CARTERET,SOYBEANS,PRODUCTION,BU,666974
1997,NORTH CAROLINA,CARTERET,SOYBEANS,PRODUCTION,BU,670000
1997,NORTH CAROLINA,CARTERET,TOBACCO,PRODUCTION,LB,1992127
1997,NORTH CAROLINA,CARTERET,TOBACCO,PRODUCTION,LB,1993000
1997,NORTH CAROLINA,CARTERET,WHEAT,PRODUCTION,BU,225318
1997,NORTH CAROLINA,CARTERET,WHEAT,PRODUCTION,BU,315000
1997,NORTH CAROLINA,CARTERET,WHEAT,PRODUCTION,BU,315000
1997,NORTH CAROLINA,CASWELL,BARLEY,PRODUCTION,BU,700
1997,NORTH CAROLINA,CASWELL,CORN,PRODUCTION,BU,71028
1997,NORTH CAROLINA,CASWELL,CORN,PRODUCTION,TONS,2048
1997,NORTH CAROLINA,CASWELL,CORN,PRODUCTION,BU,90000
1997,NORTH CAROLINA,CASWELL,CORN,PRODUCTION,TONS,7000
1997,NORTH CAROLINA,CASWELL,HAY,PRODUCTION,TONS,2778
1997,NORTH CAROLINA,CASWELL,HAY,PRODUCTION,TONS,2443
1997,NORTH CAROLINA,CASWELL,HAY,PRODUCTION,TONS,13478
1997,NORTH CAROLINA,CASWELL,HAY,PRODUCTION,TONS,1092
1997,NORTH CAROLINA,CASWELL,HAY,PRODUCTION,TONS,21400
1997,NORTH CAROLINA,CASWELL,HAYLAGE,PRODUCTION,TONS,745
1997,NORTH CAROLINA,CASWELL,OATS,PRODUCTION,BU,15304
1997,NORTH CAROLINA,CASWELL,OATS,PRODUCTION,BU,19000
1997,NORTH CAROLINA,CASWELL,POTATOES,PRODUCTION,CWT,NA
1997,NORTH CAROLINA,CASWELL,SORGHUM,PRODUCTION,BU,4626
1997,NORTH CAROLINA,CASWELL,SORGHUM,PRODUCTION,BU,7500
1997,NORTH CAROLINA,CASWELL,SOYBEANS,PRODUCTION,BU,21288
1997,NORTH CAROLINA,CASWELL,SOYBEANS,PRODUCTION,BU,24000
1997,NORTH CAROLINA,CASWELL,TOBACCO,PRODUCTION,LB,12650982
1997,NORTH CAROLINA,CASWELL,TOBACCO,PRODUCTION,LB,12556000
1997,NORTH CAROLINA,CASWELL,WHEAT,PRODUCTION,BU,94599
1997,NORTH CAROLINA,CASWELL,WHEAT,PRODUCTION,BU,141000
1997,NORTH CAROLINA,CASWELL,WHEAT,PRODUCTION,BU,141000
1997,NORTH CAROLINA,CASWELL,WOOL,PRODUCTION,LB,268
1997,NORTH CAROLINA,CASWELL,WOOL,PRODUCTION,OPERATIONS,3
1997,NORTH CAROLINA,CATAWBA,BARLEY,PRODUCTION,BU,51090
1997,NORTH CAROLINA,CATAWBA,BARLEY,PRODUCTION,BU,68500
1997,NORTH CAROLINA,CATAWBA,CORN,PRODUCTION,BU,140537
1997,NORTH CAROLINA,CATAWBA,CORN,PRODUCTION,TONS,16871
1997,NORTH CAROLINA,CATAWBA,CORN,PRODUCTION,BU,140000
1997,NORTH CAROLINA,CATAWBA,CORN,PRODUCTION,TONS,21000
1997,NORTH CAROLINA,CATAWBA,GRASSES,PRODUCTION,LB,12200
1997,NORTH CAROLINA,CATAWBA,HAY,PRODUCTION,TONS,728
1997,NORTH CAROLINA,CATAWBA,HAY,PRODUCTION,TONS,2763
1997,NORTH CAROLINA,CATAWBA,HAY,PRODUCTION,TONS,17169
1997,NORTH CAROLINA,CATAWBA,HAY,PRODUCTION,TONS,754
1997,NORTH CAROLINA,CATAWBA,HAY,PRODUCTION,TONS,24100
1997,NORTH CAROLINA,CATAWBA,HAYLAGE,PRODUCTION,TONS,2992
1997,NORTH CAROLINA,CATAWBA,OATS,PRODUCTION,BU,22504
1997,NORTH CAROLINA,CATAWBA,OATS,PRODUCTION,BU,22000
