year,state_name,county_name,commodity_desc,statisticcat_desc,unit_desc,Value
1996,NORTH CAROLINA,Alleghany,TOBACCO,PRODUCTION,LB,568000
1996,NORTH CAROLINA,Anson,CORN,PRODUCTION,BU,602000
1996,NORTH CAROLINA,Anson,CORN,PRODUCTION,TONS,3000
1996,NORTH CAROLINA,Anson,COTTON,PRODUCTION,480 LB BALES,4000
1996,NORTH CAROLINA,Anson,HAY,PRODUCTION,TONS,11000
1996,NORTH CAROLINA,Anson,OATS,PRODUCTION,BU,10000
1996,NORTH CAROLINA,Anson,POTATOES,PRODUCTION,CWT,900
1996,NORTH CAROLINA,Anson,SORGHUM,PRODUCTION,BU,13600
1996,NORTH CAROLINA,Anson,SOYBEANS,PRODUCTION,BU,282000
1996,NORTH CAROLINA,Anson,TOBACCO,PRODUCTION,LB,499000
1996,NORTH CAROLINA,Anson,WHEAT,PRODUCTION,BU,171000
1996,NORTH CAROLINA,Anson,WHEAT,PRODUCTION,BU,171000
1996,NORTH CAROLINA,Ashe,CORN,PRODUCTION,TONS,6000
1996,NORTH CAROLINA,Ashe,HAY,PRODUCTION,TONS,22300
1996,NORTH CAROLINA,Ashe,POTATOES,PRODUCTION,CWT,3600
1996,NORTH CAROLINA,Ashe,TOBACCO,PRODUCTION,LB,1172000
1996,NORTH CAROLINA,Avery,HAY,PRODUCTION,TONS,2400
1996,NORTH CAROLINA,Avery,POTATOES,PRODUCTION,CWT,4900
1996,NORTH CAROLINA,Avery,TOBACCO,PRODUCTION,LB,225000
1996,NORTH CAROLINA,Beaufort,CORN,PRODUCTION,BU,5255000
1996,NORTH CAROLINA,Beaufort,COTTON,PRODUCTION,480 LB BALES,10100
1996,NORTH CAROLINA,Beaufort,HAY,PRODUCTION,TONS,1100
1996,NORTH CAROLINA,Beaufort,OATS,PRODUCTION,BU,47000
1996,NORTH CAROLINA,Beaufort,PEANUTS,PRODUCTION,LB,596000
1996,NORTH CAROLINA,Beaufort,POTATOES,PRODUCTION,CWT,22200
1996,NORTH CAROLINA,Beaufort,SOYBEANS,PRODUCTION,BU,1457000
1996,NORTH CAROLINA,Beaufort,SWEET POTATOES,PRODUCTION,CWT,38400
1996,NORTH CAROLINA,Beaufort,TOBACCO,PRODUCTION,LB,10423000
1996,NORTH CAROLINA,Beaufort,WHEAT,PRODUCTION,BU,1907000
1996,NORTH CAROLINA,Beaufort,WHEAT,PRODUCTION,BU,1907000
1996,NORTH CAROLINA,Bertie,CORN,PRODUCTION,BU,2135000
1996,NORTH CAROLINA,Bertie,COTTON,PRODUCTION,480 LB BALES,54200
1996,NORTH CAROLINA,Bertie,HAY,PRODUCTION,TONS,800
1996,NORTH CAROLINA,Bertie,OATS,PRODUCTION,BU,600
1996,NORTH CAROLINA,Bertie,PEANUTS,PRODUCTION,LB,46540000
1996,NORTH CAROLINA,Bertie,SORGHUM,PRODUCTION,BU,18000
1996,NORTH CAROLINA,Bertie,SOYBEANS,PRODUCTION,BU,370000
1996,NORTH CAROLINA,Bertie,TOBACCO,PRODUCTION,LB,6282000
1996,NORTH CAROLINA,Bertie,WHEAT,PRODUCTION,BU,113000
1996,NORTH CAROLINA,Bertie,WHEAT,PRODUCTION,BU,113000
1996,NORTH CAROLINA,Bladen,CORN,PRODUCTION,BU,2300000
1996,NORTH CAROLINA,Bladen,COTTON,PRODUCTION,480 LB BALES,8700
1996,NORTH CAROLINA,Bladen,HAY,PRODUCTION,TONS,13900
1996,NORTH CAROLINA,Bladen,OATS,PRODUCTION,BU,9200
1996,NORTH CAROLINA,Bladen,PEANUTS,PRODUCTION,LB,9271000
1996,NORTH CAROLINA,Bladen,SORGHUM,PRODUCTION,BU,2700
1996,NORTH CAROLINA,Bladen,SOYBEANS,PRODUCTION,BU,349000
1996,NORTH CAROLINA,Bladen,TOBACCO,PRODUCTION,LB,8558000
1996,NORTH CAROLINA,Bladen,WHEAT,PRODUCTION,BU,185000
1996,NORTH CAROLINA,Bladen,WHEAT,PRODUCTION,BU,185000
1996,NORTH CAROLINA,Brunswick,CORN,PRODUCTION,BU,502000
1996,NORTH CAROLINA,Brunswick,COTTON,PRODUCTION,480 LB BALES,1000
1996,NORTH CAROLINA,Brunswick,HAY,PRODUCTION,TONS,2800
1996,NORTH CAROLINA,Brunswick,OATS,PRODUCTION,BU,23000
1996,NORTH CAROLINA,Brunswick,POTATOES,PRODUCTION,CWT,1400
1996,NORTH CAROLINA,Brunswick,SORGHUM,PRODUCTION,BU,5100
1996,NORTH CAROLINA,Brunswick,SOYBEANS,PRODUCTION,BU,211000
1996,NORTH CAROLINA,Brunswick,SWEET POTATOES,PRODUCTION,CWT,34000
1996,NORTH CAROLINA,Brunswick,TOBACCO,PRODUCTION,LB,2372000
1996,NORTH CAROLINA,Brunswick,WHEAT,PRODUCTION,BU,121000
1996,NORTH CAROLINA,Brunswick,WHEAT,PRODUCTION,BU,121000
1996,NORTH CAROLINA,Buncombe,CORN,PRODUCTION,BU,55000
1996,NORTH CAROLINA,Buncombe,CORN,PRODUCTION,TONS,66100
1996,NORTH CAROLINA,Buncombe,HAY,PRODUCTION,TONS,26600
1996,NORTH CAROLINA,Buncombe,POTATOES,PRODUCTION,CWT,3500
1996,NORTH CAROLINA,Buncombe,TOBACCO,PRODUCTION,LB,2082000
1996,NORTH CAROLINA,Burke,CORN,PRODUCTION,BU,84000
1996,NORTH CAROLINA,Burke,CORN,PRODUCTION,TONS,7200
1996,NORTH CAROLINA,Burke,HAY,PRODUCTION,TONS,9000
1996,NORTH CAROLINA,Burke,OATS,PRODUCTION,BU,5500
1996,NORTH CAROLINA,Burke,POTATOES,PRODUCTION,CWT,1400
1996,NORTH CAROLINA,Burke,SORGHUM,PRODUCTION,BU,2200
1996,NORTH CAROLINA,Burke,SOYBEANS,PRODUCTION,BU,9000
1996,NORTH CAROLINA,Cabarrus,BARLEY,PRODUCTION,BU,68000
1996,NORTH CAROLINA,Cabarrus,CORN,PRODUCTION,BU,315000
1996,NORTH CAROLINA,Cabarrus,CORN,PRODUCTION,TONS,4000
1996,NORTH CAROLINA,Cabarrus,COTTON,PRODUCTION,480 LB BALES,350
1996,NORTH CAROLINA,Cabarrus,HAY,PRODUCTION,TONS,25300
1996,NORTH CAROLINA,Cabarrus,OATS,PRODUCTION,BU,25000
1996,NORTH CAROLINA,Cabarrus,SORGHUM,PRODUCTION,BU,30000
1996,NORTH CAROLINA,Cabarrus,SOYBEANS,PRODUCTION,BU,223000
1996,NORTH CAROLINA,Cabarrus,WHEAT,PRODUCTION,BU,98000
1996,NORTH CAROLINA,Cabarrus,WHEAT,PRODUCTION,BU,98000
1996,NORTH CAROLINA,Caldwell,CORN,PRODUCTION,BU,85000
1996,NORTH CAROLINA,Caldwell,CORN,PRODUCTION,TONS,12800
1996,NORTH CAROLINA,Caldwell,HAY,PRODUCTION,TONS,11300
1996,NORTH CAROLINA,Caldwell,OATS,PRODUCTION,BU,4800
1996,NORTH CAROLINA,Caldwell,POTATOES,PRODUCTION,CWT,6400
1996,NORTH CAROLINA,Caldwell,SORGHUM,PRODUCTION,BU,2700
1996,NORTH CAROLINA,Caldwell,SOYBEANS,PRODUCTION,BU,28000
1996,NORTH CAROLINA,Caldwell,TOBACCO,PRODUCTION,LB,525000
1996,NORTH CAROLINA,Camden,BARLEY,PRODUCTION,BU,19000
1996,NORTH CAROLINA,Camden,CORN,PRODUCTION,BU,1745000
1996,NORTH CAROLINA,Camden,COTTON,PRODUCTION,480 LB BALES,1300
1996,NORTH CAROLINA,Camden,OATS,PRODUCTION,BU,2400
1996,NORTH CAROLINA,Camden,POTATOES,PRODUCTION,CWT,441000
1996,NORTH CAROLINA,Camden,SOYBEANS,PRODUCTION,BU,805000
1996,NORTH CAROLINA,Camden,WHEAT,PRODUCTION,BU,609000
1996,NORTH CAROLINA,Camden,WHEAT,PRODUCTION,BU,609000
1996,NORTH CAROLINA,Carteret,CORN,PRODUCTION,BU,1895000
1996,NORTH CAROLINA,Carteret,COTTON,PRODUCTION,480 LB BALES,2000
1996,NORTH CAROLINA,Carteret,POTATOES,PRODUCTION,CWT,91200
1996,NORTH CAROLINA,Carteret,SORGHUM,PRODUCTION,BU,2700
1996,NORTH CAROLINA,Carteret,SOYBEANS,PRODUCTION,BU,456000
1996,NORTH CAROLINA,Carteret,TOBACCO,PRODUCTION,LB,1055000
1996,NORTH CAROLINA,Carteret,WHEAT,PRODUCTION,BU,216000
1996,NORTH CAROLINA,Carteret,WHEAT,PRODUCTION,BU,216000
1996,NORTH CAROLINA,Caswell,CORN,PRODUCTION,BU,120000
1996,NORTH CAROLINA,Caswell,CORN,PRODUCTION,TONS,5000
1996,NORTH CAROLINA,Caswell,HAY,PRODUCTION,TONS,19300
1996,NORTH CAROLINA,Caswell,OATS,PRODUCTION,BU,8800
1996,NORTH CAROLINA,Caswell,POTATOES,PRODUCTION,CWT,5400
1996,NORTH CAROLINA,Caswell,SORGHUM,PRODUCTION,BU,4200
1996,NORTH CAROLINA,Caswell,SOYBEANS,PRODUCTION,BU,26000
1996,NORTH CAROLINA,Caswell,SWEET POTATOES,PRODUCTION,CWT,6300
1996,NORTH CAROLINA,Caswell,TOBACCO,PRODUCTION,LB,10877000
1996,NORTH CAROLINA,Caswell,WHEAT,PRODUCTION,BU,93000
1996,NORTH CAROLINA,Caswell,WHEAT,PRODUCTION,BU,93000
1996,NORTH CAROLINA,Catawba,BARLEY,PRODUCTION,BU,64000
1996,NORTH CAROLINA,Catawba,CORN,PRODUCTION,BU,124000
1996,NORTH CAROLINA,Catawba,CORN,PRODUCTION,TONS,12000
1996,NORTH CAROLINA,Catawba,HAY,PRODUCTION,TONS,19100
1996,NORTH CAROLINA,Catawba,OATS,PRODUCTION,BU,18000
1996,NORTH CAROLINA,Catawba,SORGHUM,PRODUCTION,BU,2700
1996,NORTH CAROLINA,Catawba,SOYBEANS,PRODUCTION,BU,224000
1996,NORTH CAROLINA,Catawba,WHEAT,PRODUCTION,BU,265000
1996,NORTH CAROLINA,Catawba,WHEAT,PRODUCTION,BU,265000
1996,NORTH CAROLINA,Chatham,CORN,PRODUCTION,BU,122000
1996,NORTH CAROLINA,Chatham,CORN,PRODUCTION,TONS,20700
1996,NORTH CAROLINA,Chatham,HAY,PRODUCTION,TONS,35500
1996,NORTH CAROLINA,Chatham,OATS,PRODUCTION,BU,23000
1996,NORTH CAROLINA,Chatham,POTATOES,PRODUCTION,CWT,100
1996,NORTH CAROLINA,Chatham,SORGHUM,PRODUCTION,BU,2700
1996,NORTH CAROLINA,Chatham,SOYBEANS,PRODUCTION,BU,53000
1996,NORTH CAROLINA,Chatham,TOBACCO,PRODUCTION,LB,1740000
1996,NORTH CAROLINA,Chatham,WHEAT,PRODUCTION,BU,35000
1996,NORTH CAROLINA,Chatham,WHEAT,PRODUCTION,BU,35000
1996,NORTH CAROLINA,Cherokee,CORN,PRODUCTION,BU,50000
1996,NORTH CAROLINA,Cherokee,CORN,PRODUCTION,TONS,4800
1996,NORTH CAROLINA,Cherokee,HAY,PRODUCTION,TONS,8000
1996,NORTH CAROLINA,Cherokee,POTATOES,PRODUCTION,CWT,1400
1996,NORTH CAROLINA,Cherokee,TOBACCO,PRODUCTION,LB,121000
1996,NORTH CAROLINA,Chowan,CORN,PRODUCTION,BU,723000
1996,NORTH CAROLINA,Chowan,COTTON,PRODUCTION,480 LB BALES,27100
1996,NORTH CAROLINA,Chowan,OATS,PRODUCTION,BU,2400
1996,NORTH CAROLINA,Chowan,PEANUTS,PRODUCTION,LB,20387000
1996,NORTH CAROLINA,Chowan,POTATOES,PRODUCTION,CWT,23000
1996,NORTH CAROLINA,Chowan,SOYBEANS,PRODUCTION,BU,144000
1996,NORTH CAROLINA,Chowan,SWEET POTATOES,PRODUCTION,CWT,25500
1996,NORTH CAROLINA,Chowan,TOBACCO,PRODUCTION,LB,557000
1996,NORTH CAROLINA,Chowan,WHEAT,PRODUCTION,BU,121000
1996,NORTH CAROLINA,Chowan,WHEAT,PRODUCTION,BU,121000
1996,NORTH CAROLINA,Clay,CORN,PRODUCTION,TONS,4000
1996,NORTH CAROLINA,Clay,HAY,PRODUCTION,TONS,8000
1996,NORTH CAROLINA,Clay,POTATOES,PRODUCTION,CWT,1500
1996,NORTH CAROLINA,Clay,TOBACCO,PRODUCTION,LB,118000
1996,NORTH CAROLINA,Cleveland,BARLEY,PRODUCTION,BU,82000
1996,NORTH CAROLINA,Cleveland,CORN,PRODUCTION,BU,104000
1996,NORTH CAROLINA,Cleveland,CORN,PRODUCTION,TONS,11800
1996,NORTH CAROLINA,Cleveland,COTTON,PRODUCTION,480 LB BALES,6300
1996,NORTH CAROLINA,Cleveland,HAY,PRODUCTION,TONS,31500
1996,NORTH CAROLINA,Cleveland,OATS,PRODUCTION,BU,67000
1996,NORTH CAROLINA,Cleveland,POTATOES,PRODUCTION,CWT,2700
1996,NORTH CAROLINA,Cleveland,SORGHUM,PRODUCTION,BU,8100
1996,NORTH CAROLINA,Cleveland,SOYBEANS,PRODUCTION,BU,316000
1996,NORTH CAROLINA,Cleveland,WHEAT,PRODUCTION,BU,151000
1996,NORTH CAROLINA,Cleveland,WHEAT,PRODUCTION,BU,151000
1996,NORTH CAROLINA,Columbus,CORN,PRODUCTION,BU,3372000
1996,NORTH CAROLINA,Columbus,COTTON,PRODUCTION,480 LB BALES,2700
1996,NORTH CAROLINA,Columbus,HAY,PRODUCTION,TONS,14800
1996,NORTH CAROLINA,Columbus,OATS,PRODUCTION,BU,7400
1996,NORTH CAROLINA,Columbus,PEANUTS,PRODUCTION,LB,2490000
1996,NORTH CAROLINA,Columbus,POTATOES,PRODUCTION,CWT,15600
1996,NORTH CAROLINA,Columbus,SORGHUM,PRODUCTION,BU,13000
1996,NORTH CAROLINA,Columbus,SOYBEANS,PRODUCTION,BU,1018000
1996,NORTH CAROLINA,Columbus,SWEET POTATOES,PRODUCTION,CWT,168200
1996,NORTH CAROLINA,Columbus,TOBACCO,PRODUCTION,LB,24625000
1996,NORTH CAROLINA,Columbus,WHEAT,PRODUCTION,BU,636000
1996,NORTH CAROLINA,Columbus,WHEAT,PRODUCTION,BU,636000
1996,NORTH CAROLINA,Craven,CORN,PRODUCTION,BU,1147000
1996,NORTH CAROLINA,Craven,COTTON,PRODUCTION,480 LB BALES,26900
1996,NORTH CAROLINA,Craven,HAY,PRODUCTION,TONS,3400
1996,NORTH CAROLINA,Craven,OATS,PRODUCTION,BU,1200
1996,NORTH CAROLINA,Craven,POTATOES,PRODUCTION,CWT,800
1996,NORTH CAROLINA,Craven,SORGHUM,PRODUCTION,BU,600
1996,NORTH CAROLINA,Craven,SOYBEANS,PRODUCTION,BU,384000
1996,NORTH CAROLINA,Craven,TOBACCO,PRODUCTION,LB,8402000
1996,NORTH CAROLINA,Craven,WHEAT,PRODUCTION,BU,239000
1996,NORTH CAROLINA,Craven,WHEAT,PRODUCTION,BU,239000
1996,NORTH CAROLINA,Cumberland,CORN,PRODUCTION,BU,1131000
1996,NORTH CAROLINA,Cumberland,COTTON,PRODUCTION,480 LB BALES,10200
1996,NORTH CAROLINA,Cumberland,HAY,PRODUCTION,TONS,11800
1996,NORTH CAROLINA,Cumberland,OATS,PRODUCTION,BU,33000
1996,NORTH CAROLINA,Cumberland,PEANUTS,PRODUCTION,LB,387000
1996,NORTH CAROLINA,Cumberland,POTATOES,PRODUCTION,CWT,10500
1996,NORTH CAROLINA,Cumberland,SORGHUM,PRODUCTION,BU,7800
1996,NORTH CAROLINA,Cumberland,SOYBEANS,PRODUCTION,BU,498000
1996,NORTH CAROLINA,Cumberland,SWEET POTATOES,PRODUCTION,CWT,150200
1996,NORTH CAROLINA,Cumberland,TOBACCO,PRODUCTION,LB,5935000
1996,NORTH CAROLINA,Cumberland,WHEAT,PRODUCTION,BU,296000
1996,NORTH CAROLINA,Cumberland,WHEAT,PRODUCTION,BU,296000
1996,NORTH CAROLINA,Currituck,CORN,PRODUCTION,BU,1910000
1996,NORTH CAROLINA,Currituck,COTTON,PRODUCTION,480 LB BALES,4800
1996,NORTH CAROLINA,Currituck,PEANUTS,PRODUCTION,LB,145000
1996,NORTH CAROLINA,Currituck,POTATOES,PRODUCTION,CWT,148000
1996,NORTH CAROLINA,Currituck,SORGHUM,PRODUCTION,BU,7900
1996,NORTH CAROLINA,Currituck,SOYBEANS,PRODUCTION,BU,524000
1996,NORTH CAROLINA,Currituck,WHEAT,PRODUCTION,BU,500000
1996,NORTH CAROLINA,Currituck,WHEAT,PRODUCTION,BU,500000
1996,NORTH CAROLINA,Dare,OATS,PRODUCTION,BU,7000
1996,NORTH CAROLINA,Dare,SOYBEANS,PRODUCTION,BU,76000
1996,NORTH CAROLINA,Davidson,BARLEY,PRODUCTION,BU,101000
1996,NORTH CAROLINA,Davidson,CORN,PRODUCTION,BU,410000
1996,NORTH CAROLINA,Davidson,CORN,PRODUCTION,TONS,28000
1996,NORTH CAROLINA,Davidson,COTTON,PRODUCTION,480 LB BALES,620
1996,NORTH CAROLINA,Davidson,HAY,PRODUCTION,TONS,35000
1996,NORTH CAROLINA,Davidson,OATS,PRODUCTION,BU,20000
1996,NORTH CAROLINA,Davidson,POTATOES,PRODUCTION,CWT,1000
1996,NORTH CAROLINA,Davidson,SORGHUM,PRODUCTION,BU,15000
1996,NORTH CAROLINA,Davidson,SOYBEANS,PRODUCTION,BU,199000
1996,NORTH CAROLINA,Davidson,TOBACCO,PRODUCTION,LB,3306000
1996,NORTH CAROLINA,Davidson,WHEAT,PRODUCTION,BU,91000
1996,NORTH CAROLINA,Davidson,WHEAT,PRODUCTION,BU,91000
1996,NORTH CAROLINA,Davie,CORN,PRODUCTION,BU,314000
1996,NORTH CAROLINA,Davie,CORN,PRODUCTION,TONS,21000
1996,NORTH CAROLINA,Davie,HAY,PRODUCTION,TONS,24300
1996,NORTH CAROLINA,Davie,OATS,PRODUCTION,BU,5000
1996,NORTH CAROLINA,Davie,SORGHUM,PRODUCTION,BU,6400
1996,NORTH CAROLINA,Davie,SOYBEANS,PRODUCTION,BU,200000
1996,NORTH CAROLINA,Davie,TOBACCO,PRODUCTION,LB,1305000
1996,NORTH CAROLINA,Davie,WHEAT,PRODUCTION,BU,112000
1996,NORTH CAROLINA,Davie,WHEAT,PRODUCTION,BU,112000
1996,NORTH CAROLINA,Duplin,CORN,PRODUCTION,BU,4316000
1996,NORTH CAROLINA,Duplin,COTTON,PRODUCTION,480 LB BALES,15300
1996,NORTH CAROLINA,Duplin,HAY,PRODUCTION,TONS,52100
1996,NORTH CAROLINA,Duplin,OATS,PRODUCTION,BU,9000
1996,NORTH CAROLINA,Duplin,POTATOES,PRODUCTION,CWT,9700
1996,NORTH CAROLINA,Duplin,SORGHUM,PRODUCTION,BU,4800
1996,NORTH CAROLINA,Duplin,SOYBEANS,PRODUCTION,BU,948000
1996,NORTH CAROLINA,Duplin,SWEET POTATOES,PRODUCTION,CWT,161700
1996,NORTH CAROLINA,Duplin,TOBACCO,PRODUCTION,LB,19241000
1996,NORTH CAROLINA,Duplin,WHEAT,PRODUCTION,BU,582000
1996,NORTH CAROLINA,Duplin,WHEAT,PRODUCTION,BU,582000
1996,NORTH CAROLINA,Durham,HAY,PRODUCTION,TONS,3400
1996,NORTH CAROLINA,Durham,OATS,PRODUCTION,BU,2800
1996,NORTH CAROLINA,Durham,SORGHUM,PRODUCTION,BU,2400
1996,NORTH CAROLINA,Durham,SOYBEANS,PRODUCTION,BU,14000
1996,NORTH CAROLINA,Durham,TOBACCO,PRODUCTION,LB,2714000
1996,NORTH CAROLINA,Durham,WHEAT,PRODUCTION,BU,21000
1996,NORTH CAROLINA,Durham,WHEAT,PRODUCTION,BU,21000
1996,NORTH CAROLINA,Edgecombe,CORN,PRODUCTION,BU,2090000
1996,NORTH CAROLINA,Edgecombe,COTTON,PRODUCTION,480 LB BALES,61400
1996,NORTH CAROLINA,Edgecombe,HAY,PRODUCTION,TONS,3100
1996,NORTH CAROLINA,Edgecombe,OATS,PRODUCTION,BU,9000
1996,NORTH CAROLINA,Edgecombe,PEANUTS,PRODUCTION,LB,33754000
1996,NORTH CAROLINA,Edgecombe,SORGHUM,PRODUCTION,BU,20300
1996,NORTH CAROLINA,Edgecombe,SOYBEANS,PRODUCTION,BU,442000
1996,NORTH CAROLINA,Edgecombe,SWEET POTATOES,PRODUCTION,CWT,221800
1996,NORTH CAROLINA,Edgecombe,TOBACCO,PRODUCTION,LB,15233000
1996,NORTH CAROLINA,Edgecombe,WHEAT,PRODUCTION,BU,369000
1996,NORTH CAROLINA,Edgecombe,WHEAT,PRODUCTION,BU,369000
1996,NORTH CAROLINA,Forsyth,BARLEY,PRODUCTION,BU,14000
1996,NORTH CAROLINA,Forsyth,CORN,PRODUCTION,BU,176000
1996,NORTH CAROLINA,Forsyth,CORN,PRODUCTION,TONS,8600
1996,NORTH CAROLINA,Forsyth,HAY,PRODUCTION,TONS,12600
1996,NORTH CAROLINA,Forsyth,OATS,PRODUCTION,BU,28000
1996,NORTH CAROLINA,Forsyth,SOYBEANS,PRODUCTION,BU,87000
1996,NORTH CAROLINA,Forsyth,TOBACCO,PRODUCTION,LB,5020000
1996,NORTH CAROLINA,Forsyth,WHEAT,PRODUCTION,BU,46000
1996,NORTH CAROLINA,Forsyth,WHEAT,PRODUCTION,BU,46000
1996,NORTH CAROLINA,Franklin,BARLEY,PRODUCTION,BU,18000
1996,NORTH CAROLINA,Franklin,CORN,PRODUCTION,BU,154000
1996,NORTH CAROLINA,Franklin,CORN,PRODUCTION,TONS,19100
1996,NORTH CAROLINA,Franklin,COTTON,PRODUCTION,480 LB BALES,540
1996,NORTH CAROLINA,Franklin,HAY,PRODUCTION,TONS,13600
1996,NORTH CAROLINA,Franklin,OATS,PRODUCTION,BU,23000
1996,NORTH CAROLINA,Franklin,SORGHUM,PRODUCTION,BU,5300
1996,NORTH CAROLINA,Franklin,SOYBEANS,PRODUCTION,BU,457000
1996,NORTH CAROLINA,Franklin,SWEET POTATOES,PRODUCTION,CWT,9500
1996,NORTH CAROLINA,Franklin,TOBACCO,PRODUCTION,LB,13349000
1996,NORTH CAROLINA,Franklin,WHEAT,PRODUCTION,BU,341000
1996,NORTH CAROLINA,Franklin,WHEAT,PRODUCTION,BU,341000
1996,NORTH CAROLINA,Gaston,BARLEY,PRODUCTION,BU,27000
1996,NORTH CAROLINA,Gaston,CORN,PRODUCTION,BU,40000
1996,NORTH CAROLINA,Gaston,CORN,PRODUCTION,TONS,14600
1996,NORTH CAROLINA,Gaston,HAY,PRODUCTION,TONS,13100
1996,NORTH CAROLINA,Gaston,OATS,PRODUCTION,BU,39000
1996,NORTH CAROLINA,Gaston,POTATOES,PRODUCTION,CWT,900
1996,NORTH CAROLINA,Gaston,SOYBEANS,PRODUCTION,BU,64000
1996,NORTH CAROLINA,Gaston,WHEAT,PRODUCTION,BU,42000
1996,NORTH CAROLINA,Gaston,WHEAT,PRODUCTION,BU,42000
1996,NORTH CAROLINA,Gates,CORN,PRODUCTION,BU,995000
1996,NORTH CAROLINA,Gates,COTTON,PRODUCTION,480 LB BALES,29100
1996,NORTH CAROLINA,Gates,HAY,PRODUCTION,TONS,1000
1996,NORTH CAROLINA,Gates,OATS,PRODUCTION,BU,2400
1996,NORTH CAROLINA,Gates,PEANUTS,PRODUCTION,LB,23505000
1996,NORTH CAROLINA,Gates,SORGHUM,PRODUCTION,BU,5400
1996,NORTH CAROLINA,Gates,SOYBEANS,PRODUCTION,BU,411000
1996,NORTH CAROLINA,Gates,TOBACCO,PRODUCTION,LB,268000
1996,NORTH CAROLINA,Gates,WHEAT,PRODUCTION,BU,68000
1996,NORTH CAROLINA,Gates,WHEAT,PRODUCTION,BU,68000
1996,NORTH CAROLINA,Graham,HAY,PRODUCTION,TONS,1100
1996,NORTH CAROLINA,Graham,POTATOES,PRODUCTION,CWT,500
1996,NORTH CAROLINA,Graham,TOBACCO,PRODUCTION,LB,182000
1996,NORTH CAROLINA,Granville,CORN,PRODUCTION,BU,105000
1996,NORTH CAROLINA,Granville,CORN,PRODUCTION,TONS,16500
1996,NORTH CAROLINA,Granville,HAY,PRODUCTION,TONS,19200
1996,NORTH CAROLINA,Granville,OATS,PRODUCTION,BU,12000
1996,NORTH CAROLINA,Granville,SORGHUM,PRODUCTION,BU,5200
1996,NORTH CAROLINA,Granville,SOYBEANS,PRODUCTION,BU,75000
1996,NORTH CAROLINA,Granville,TOBACCO,PRODUCTION,LB,13573000
1996,NORTH CAROLINA,Granville,WHEAT,PRODUCTION,BU,203000
1996,NORTH CAROLINA,Granville,WHEAT,PRODUCTION,BU,203000
1996,NORTH CAROLINA,Greene,CORN,PRODUCTION,BU,1488000
1996,NORTH CAROLINA,Greene,COTTON,PRODUCTION,480 LB BALES,22500
1996,NORTH CAROLINA,Greene,HAY,PRODUCTION,TONS,6500
1996,NORTH CAROLINA,Greene,OATS,PRODUCTION,BU,6000
1996,NORTH CAROLINA,Greene,PEANUTS,PRODUCTION,LB,385000
1996,NORTH CAROLINA,Greene,POTATOES,PRODUCTION,CWT,7900
1996,NORTH CAROLINA,Greene,SORGHUM,PRODUCTION,BU,5800
1996,NORTH CAROLINA,Greene,SOYBEANS,PRODUCTION,BU,579000
1996,NORTH CAROLINA,Greene,SWEET POTATOES,PRODUCTION,CWT,96100
1996,NORTH CAROLINA,Greene,TOBACCO,PRODUCTION,LB,15975000
1996,NORTH CAROLINA,Greene,WHEAT,PRODUCTION,BU,528000
1996,NORTH CAROLINA,Greene,WHEAT,PRODUCTION,BU,528000
1996,NORTH CAROLINA,Guilford,CORN,PRODUCTION,BU,343000
1996,NORTH CAROLINA,Guilford,CORN,PRODUCTION,TONS,34000
1996,NORTH CAROLINA,Guilford,HAY,PRODUCTION,TONS,26100
1996,NORTH CAROLINA,Guilford,OATS,PRODUCTION,BU,11000
